2024-01-01 15:01:25 INFO  ManageBrowser :31 - launching chrome browser
2024-01-01 15:01:594 INFO  ManageBrowser :31 - launching chrome browser
2024-01-01 15:01:706 INFO  HomePage :106 - Getting Home Page URL : 
2024-01-01 15:01:162 INFO  HomePage :93 - CLicking on Signup / Login header tab : [[[ChromeDriver: chrome on windows (883525e32e3b7614d88d9a6abd633458)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (883525e32e3b7614d88d9a6abd633458)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (883525e32e3b7614d88d9a6abd633458)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (883525e32e3b7614d88d9a6abd633458)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (883525e32e3b7614d88d9a6abd633458)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (883525e32e3b7614d88d9a6abd633458)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (883525e32e3b7614d88d9a6abd633458)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (883525e32e3b7614d88d9a6abd633458)] -> xpath: //ul[@class='nav navbar-nav']/li]]
2024-01-01 15:01:183 INFO  LoginPage :60 - Getting text as New User Signup! : [[ChromeDriver: chrome on windows (883525e32e3b7614d88d9a6abd633458)] -> xpath: //h2[normalize-space()='New User Signup!']]
2024-01-01 15:01:956 INFO  ManageBrowser :31 - launching chrome browser
2024-01-01 15:01:249 INFO  HomePage :106 - Getting Home Page URL : 
2024-01-01 15:01:188 INFO  HomePage :93 - CLicking on Contact us header tab : [[[ChromeDriver: chrome on windows (cb9ed7b71826712b49daf41ad865f4b8)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (cb9ed7b71826712b49daf41ad865f4b8)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (cb9ed7b71826712b49daf41ad865f4b8)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (cb9ed7b71826712b49daf41ad865f4b8)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (cb9ed7b71826712b49daf41ad865f4b8)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (cb9ed7b71826712b49daf41ad865f4b8)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (cb9ed7b71826712b49daf41ad865f4b8)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (cb9ed7b71826712b49daf41ad865f4b8)] -> xpath: //ul[@class='nav navbar-nav']/li]]
2024-01-01 15:01:213 INFO  ContactUsPage :55 - Getting text from welcome page : [[ChromeDriver: chrome on windows (cb9ed7b71826712b49daf41ad865f4b8)] -> xpath: //h2[normalize-space()='Get In Touch']]
2024-01-01 15:01:615 INFO  ContactUsPage :61 - Sending James to name field : [[ChromeDriver: chrome on windows (cb9ed7b71826712b49daf41ad865f4b8)] -> xpath: //input[@placeholder='Name']]
2024-01-01 15:01:681 INFO  ContactUsPage :66 - Sending James399@gmail.com to email field : [[ChromeDriver: chrome on windows (cb9ed7b71826712b49daf41ad865f4b8)] -> xpath: //input[@placeholder='Email']]
2024-01-01 15:01:753 INFO  ContactUsPage :71 - Sending About product to subject field : [[ChromeDriver: chrome on windows (cb9ed7b71826712b49daf41ad865f4b8)] -> xpath: //input[@placeholder='Subject']]
2024-01-01 15:01:764 INFO  ContactUsPage :75 - Sending This product is nice to message field : [[ChromeDriver: chrome on windows (cb9ed7b71826712b49daf41ad865f4b8)] -> xpath: //textarea[@id='message']]
2024-01-01 15:01:291 INFO  ManageBrowser :31 - launching chrome browser
2024-01-01 15:01:788 INFO  HomePage :106 - Getting Home Page URL : 
2024-01-01 15:01:13 INFO  HomePage :93 - CLicking on Signup / Login header tab : [[[ChromeDriver: chrome on windows (52b0720afedb2ad8f8f0483c1d7020b3)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (52b0720afedb2ad8f8f0483c1d7020b3)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (52b0720afedb2ad8f8f0483c1d7020b3)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (52b0720afedb2ad8f8f0483c1d7020b3)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (52b0720afedb2ad8f8f0483c1d7020b3)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (52b0720afedb2ad8f8f0483c1d7020b3)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (52b0720afedb2ad8f8f0483c1d7020b3)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (52b0720afedb2ad8f8f0483c1d7020b3)] -> xpath: //ul[@class='nav navbar-nav']/li]]
2024-01-01 15:01:31 INFO  LoginPage :57 - Getting text as Login to your account : [[ChromeDriver: chrome on windows (52b0720afedb2ad8f8f0483c1d7020b3)] -> xpath: //h2[normalize-space()='Login to your account']]
2024-01-01 15:01:162 INFO  LoginPage :78 - Sending data to Email Address Field in Login : [[ChromeDriver: chrome on windows (52b0720afedb2ad8f8f0483c1d7020b3)] -> xpath: //input[@data-qa='login-email']]
2024-01-01 15:01:240 INFO  LoginPage :80 - Sending data to Password Field in Login : [[ChromeDriver: chrome on windows (52b0720afedb2ad8f8f0483c1d7020b3)] -> xpath: //input[@placeholder='Password']]
2024-01-01 15:01:718 INFO  LoginPage :93 - Clicking on Login button : [[ChromeDriver: chrome on windows (52b0720afedb2ad8f8f0483c1d7020b3)] -> xpath: //button[normalize-space()='Login']]
2024-01-01 15:01:895 INFO  ManageBrowser :31 - launching chrome browser
2024-01-01 15:01:997 INFO  HomePage :106 - Getting Home Page URL : 
2024-01-01 15:01:118 INFO  HomePage :193 - Clicking on products tab : [[ChromeDriver: chrome on windows (3b49fe55391e8ae702a19e85f56489f7)] -> xpath: //a[@href='/products']]
2024-01-01 15:01:960 INFO  ProductPage :86 - Clicking on view product tab of Blue Top
2024-01-01 15:01:991 INFO  ProductDetailsPage :74 - Getting Product Details Page URL : 
2024-01-01 15:01:12 INFO  ProductDetailsPage :80 - Getting product name : [[ChromeDriver: chrome on windows (3b49fe55391e8ae702a19e85f56489f7)] -> xpath: //div[@class = 'product-details']/div[2]/div/h2]
2024-01-01 15:01:63 INFO  ProductDetailsPage :85 - Getting product category : [[ChromeDriver: chrome on windows (3b49fe55391e8ae702a19e85f56489f7)] -> xpath: //div[@class = 'product-information']/p[1]]
2024-01-01 15:01:84 INFO  ProductDetailsPage :90 - Getting product price : [[ChromeDriver: chrome on windows (3b49fe55391e8ae702a19e85f56489f7)] -> xpath: //div[@class = 'product-information']/span/span]
2024-01-01 15:01:106 INFO  ProductDetailsPage :95 - Getting product availability : [[ChromeDriver: chrome on windows (3b49fe55391e8ae702a19e85f56489f7)] -> xpath: //div[@class = 'product-information']/p[2]]
2024-01-01 15:01:125 INFO  ProductDetailsPage :100 - Getting product condition : [[ChromeDriver: chrome on windows (3b49fe55391e8ae702a19e85f56489f7)] -> xpath: //div[@class = 'product-information']/p[3]]
2024-01-01 15:01:151 INFO  ProductDetailsPage :105 - Getting product brand : [[ChromeDriver: chrome on windows (3b49fe55391e8ae702a19e85f56489f7)] -> xpath: //div[@class = 'product-information']/p[4]]
2024-01-01 15:01:281 INFO  ManageBrowser :31 - launching chrome browser
2024-01-01 15:01:483 INFO  HomePage :106 - Getting Home Page URL : 
2024-01-01 15:01:57 INFO  HomePage :93 - CLicking on Signup / Login header tab : [[[ChromeDriver: chrome on windows (0c5e455521106535b25d7d5690d4c2c8)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (0c5e455521106535b25d7d5690d4c2c8)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (0c5e455521106535b25d7d5690d4c2c8)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (0c5e455521106535b25d7d5690d4c2c8)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (0c5e455521106535b25d7d5690d4c2c8)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (0c5e455521106535b25d7d5690d4c2c8)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (0c5e455521106535b25d7d5690d4c2c8)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (0c5e455521106535b25d7d5690d4c2c8)] -> xpath: //ul[@class='nav navbar-nav']/li]]
2024-01-01 15:01:202 INFO  LoginPage :60 - Getting text as New User Signup! : [[ChromeDriver: chrome on windows (0c5e455521106535b25d7d5690d4c2c8)] -> xpath: //h2[normalize-space()='New User Signup!']]
2024-01-01 15:01:408 INFO  LoginPage :85 - Sending data to Name Field in Signup : [[ChromeDriver: chrome on windows (0c5e455521106535b25d7d5690d4c2c8)] -> xpath: //input[@placeholder='Name']]
2024-01-01 15:01:523 INFO  LoginPage :87 - Sending data to Email Field in Signup : [[ChromeDriver: chrome on windows (0c5e455521106535b25d7d5690d4c2c8)] -> xpath: //input[@data-qa='signup-email']]
2024-01-01 15:01:379 INFO  LoginPage :96 - Clicking on Signup button : [[ChromeDriver: chrome on windows (0c5e455521106535b25d7d5690d4c2c8)] -> xpath: //button[normalize-space()='Signup']]
2024-01-01 15:01:435 INFO  SignupPage :162 - Getting Enter Account Information text : [[ChromeDriver: chrome on windows (0c5e455521106535b25d7d5690d4c2c8)] -> xpath: //b[normalize-space()='Enter Account Information']]
2024-01-01 15:01:530 INFO  SignupPage :107 - Selecting radio button against Mr.
2024-01-01 15:01:615 INFO  SignupPage :113 - Sending Himanshu324 to password field
2024-01-01 15:01:735 INFO  SignupPage :115 - Selecting 19 from Day dropdown in DOB
2024-01-01 15:01:887 INFO  SignupPage :117 - Selecting March from Month dropdown in DOB
2024-01-01 15:01:979 INFO  SignupPage :119 - Selecting 1994 from Year dropdown in DOB
2024-01-01 15:01:64 INFO  SignupPage :121 - Sending Himanshu to First Name field
2024-01-01 15:01:152 INFO  SignupPage :123 - Sending Patel to Last Name field
2024-01-01 15:01:249 INFO  SignupPage :125 - Sending Jawahar Nagar to Address1 field
2024-01-01 15:01:337 INFO  SignupPage :127 - Sending Goregaon to Address2 field
2024-01-01 15:01:412 INFO  SignupPage :129 - Selecting India from Country dropdown
2024-01-01 15:01:513 INFO  SignupPage :131 - Sending Maharashtra to State field
2024-01-01 15:01:585 INFO  SignupPage :133 - Sending Mumbai to City field
2024-01-01 15:01:658 INFO  SignupPage :135 - Sending 400069 to Zipcode field
2024-01-01 15:01:732 INFO  SignupPage :137 - Sending 09695379546 to Mobile Number field
2024-01-01 15:01:790 INFO  SignupPage :168 - Clicking on News Letter Subscription Check Box : [[ChromeDriver: chrome on windows (0c5e455521106535b25d7d5690d4c2c8)] -> xpath: //input[@id='newsletter']]
2024-01-01 15:01:845 INFO  SignupPage :173 - Clicking on Receive Special Offer Check Box : [[ChromeDriver: chrome on windows (0c5e455521106535b25d7d5690d4c2c8)] -> xpath: //input[@id='optin']]
2024-01-01 15:01:718 INFO  SignupPage :148 - Clicking on create account button : [[ChromeDriver: chrome on windows (0c5e455521106535b25d7d5690d4c2c8)] -> xpath: (//button[@type = 'submit'])[1]]
2024-01-01 15:01:737 INFO  SignupPage :152 - Getting account created message : [[ChromeDriver: chrome on windows (0c5e455521106535b25d7d5690d4c2c8)] -> xpath: //b[normalize-space()='Account Created!']]
2024-01-01 15:01:832 INFO  SignupPage :158 - Clicking on continue button after account created : [[ChromeDriver: chrome on windows (0c5e455521106535b25d7d5690d4c2c8)] -> xpath: //a[normalize-space()='Continue']]
2024-01-01 15:01:293 INFO  HomePage :100 - Getting text from login page : [[ChromeDriver: chrome on windows (0c5e455521106535b25d7d5690d4c2c8)] -> xpath: //li[10]//a[1]]
2024-01-01 15:01:148 INFO  HomePage :93 - CLicking on Delete Account header tab : [[[ChromeDriver: chrome on windows (0c5e455521106535b25d7d5690d4c2c8)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (0c5e455521106535b25d7d5690d4c2c8)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (0c5e455521106535b25d7d5690d4c2c8)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (0c5e455521106535b25d7d5690d4c2c8)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (0c5e455521106535b25d7d5690d4c2c8)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (0c5e455521106535b25d7d5690d4c2c8)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (0c5e455521106535b25d7d5690d4c2c8)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (0c5e455521106535b25d7d5690d4c2c8)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (0c5e455521106535b25d7d5690d4c2c8)] -> xpath: //ul[@class='nav navbar-nav']/li], [[ChromeDriver: chrome on windows (0c5e455521106535b25d7d5690d4c2c8)] -> xpath: //ul[@class='nav navbar-nav']/li]]
2024-01-01 15:01:168 INFO  HomePage :134 - Getting account deleted text : [[ChromeDriver: chrome on windows (0c5e455521106535b25d7d5690d4c2c8)] -> xpath: //b[normalize-space()='Account Deleted!']]
2024-01-01 15:01:816 INFO  HomePage :140 - Clicking on continue button after deleting account : [[ChromeDriver: chrome on windows (0c5e455521106535b25d7d5690d4c2c8)] -> xpath: //a[normalize-space()='Continue']]
2024-01-01 15:01:363 INFO  ManageBrowser :31 - launching chrome browser
2024-01-01 15:01:481 INFO  HomePage :106 - Getting Home Page URL : 
